trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1967,False,"{'a': 0.9, 'e': 0.13987585496757585}",20,15,9.747341200096448,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.9, 'e': 0.13973604902722894}",25,12,14.7370981810788,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1969,False,"{'a': 0.9, 'e': 0.1395963828229427}",20,7,23.36992492520161,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.9, 'e': 0.13945685621505094}",25,8,13.317565063000133,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1971,False,"{'a': 0.9, 'e': 0.13931746906402698}",20,10,16.657042577767267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.9, 'e': 0.13917822123048373}",30,11,28.045254975062058,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1973,False,"{'a': 0.9, 'e': 0.13903911257517326}",20,4,6.760136055556907,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1974,False,"{'a': 0.9, 'e': 0.138900142958987}",35,18,-14.540369189655918,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1975,False,"{'a': 0.9, 'e': 0.13876131224295524}",30,17,22.1717422119966,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.9, 'e': 0.13862262028824732}",30,20,17.526744807013817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.9, 'e': 0.13848406695617121}",20,13,14.918289894924712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.9, 'e': 0.13834565210817362}",20,13,11.94756124306091,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.9, 'e': 0.13820737560583965}",25,4,27.996773400554602,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.9, 'e': 0.13806923731089282}",20,0,3.3413642267691817,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1981,False,"{'a': 0.9, 'e': 0.13793123708519478}",35,0,-3.691417623533253,"{0: 32, 1: 0, 2: 1, 3: 2, 4: 0}",1
1982,False,"{'a': 0.9, 'e': 0.13779337479074535}",20,3,25.63358564724175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.9, 'e': 0.13765565028968216}",20,0,16.343460383221284,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1984,False,"{'a': 0.9, 'e': 0.13751806344428075}",25,0,19.7061995094825,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1985,False,"{'a': 0.9, 'e': 0.13738061411695424}",20,0,27.986176172776272,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1986,False,"{'a': 0.9, 'e': 0.13724330217025332}",25,13,2.3097076685353013,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1987,False,"{'a': 0.9, 'e': 0.13710612746686596}",35,5,4.150523090249104,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",1
1988,False,"{'a': 0.9, 'e': 0.13696908986961753}",25,3,-72.16647022915417,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
1989,False,"{'a': 0.9, 'e': 0.13683218924147036}",20,12,14.145096397267517,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.9, 'e': 0.13669542544552385}",20,16,9.55787595490808,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.9, 'e': 0.13655879834501417}",20,13,3.4792704639915506,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1992,False,"{'a': 0.9, 'e': 0.13642230780331424}",25,16,17.196746256724992,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.9, 'e': 0.13628595368393343}",30,4,26.06738096464213,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1994,False,"{'a': 0.9, 'e': 0.1361497358505177}",20,5,-9.917744939065836,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1995,False,"{'a': 0.9, 'e': 0.13601365416684916}",20,14,11.254203852399751,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.9, 'e': 0.13587770849684613}",25,13,-12.365984901868,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1997,False,"{'a': 0.9, 'e': 0.13574189870456288}",25,11,15.953393728435534,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.9, 'e': 0.1356062246541897}",20,11,2.960478730807167,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1999,False,"{'a': 0.9, 'e': 0.13547068621005243}",20,0,29.56543331989569,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2000,False,"{'a': 0.9, 'e': 0.1353352832366127}",25,15,19.57853367507282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.9, 'e': 0.13520001559846748}",20,14,-29.428696938594953,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
2002,False,"{'a': 0.9, 'e': 0.13506488316034906}",20,13,11.425274603018318,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.9, 'e': 0.13492988578712511}",20,11,10.207838094018422,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2004,False,"{'a': 0.9, 'e': 0.1347950233437982}",25,16,17.44068627230447,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.9, 'e': 0.13466029569550586}",20,11,19.50017496925837,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.9, 'e': 0.1345257027075204}",25,13,12.69083089597532,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.9, 'e': 0.1343912442452489}",25,13,-21.311252386895404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2008,False,"{'a': 0.9, 'e': 0.13425692017423285}",30,13,29.108781239891073,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.9, 'e': 0.13412273036014816}",20,14,12.171656402175838,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.9, 'e': 0.13398867466880493}",30,19,8.777767026499586,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2011,False,"{'a': 0.9, 'e': 0.13385475296614763}",20,3,26.41188599835773,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.9, 'e': 0.1337209651182544}",20,16,7.567406122960067,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.9, 'e': 0.13358731099133747}",25,10,14.487365053657902,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2014,False,"{'a': 0.9, 'e': 0.1334537904517426}",20,1,9.050218101443653,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
2015,False,"{'a': 0.9, 'e': 0.13332040336594936}",20,10,18.529213131227323,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.9, 'e': 0.1331871496005706}",20,10,18.4807751840885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.9, 'e': 0.13305402902235253}",20,10,21.33983982696012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.9, 'e': 0.13292104149817452}",20,0,12.485554792284464,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2019,False,"{'a': 0.9, 'e': 0.13278818689504915}",20,6,13.456525648841815,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2020,False,"{'a': 0.9, 'e': 0.13265546508012172}",25,15,19.361230583840467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.9, 'e': 0.13252287592067044}",20,13,12.493089427278647,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.9, 'e': 0.13239041928410605}",30,1,19.182313505207965,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 0}",1
2023,False,"{'a': 0.9, 'e': 0.13225809503797206}",25,8,-27.32803669146586,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2024,False,"{'a': 0.9, 'e': 0.1321259030499441}",20,2,29.176770140069603,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.9, 'e': 0.13199384318783022}",20,0,15.407110265930578,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2026,False,"{'a': 0.9, 'e': 0.13186191531957048}",20,13,-0.8004886683133681,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2027,False,"{'a': 0.9, 'e': 0.13173011931323708}",20,16,9.570453495419663,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.9, 'e': 0.131598455037034}",25,1,20.87487373238421,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.9, 'e': 0.13146692235929688}",20,15,7.883114896307801,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.9, 'e': 0.13133552114849303}",25,3,36.03441048320527,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.9, 'e': 0.13120425127322136}",25,3,36.27141781150682,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.9, 'e': 0.13107311260221188}",20,2,9.232922958685323,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
2033,False,"{'a': 0.9, 'e': 0.13094210500432593}",30,15,13.489059620172025,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2034,False,"{'a': 0.9, 'e': 0.13081122834855582}",20,11,-7.433521714429335,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2035,False,"{'a': 0.9, 'e': 0.13068048250402503}",20,12,11.905165256449084,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.9, 'e': 0.13054986733998764}",25,11,25.24316276772658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.9, 'e': 0.13041938272582848}",25,20,11.363416641914368,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.9, 'e': 0.13028902853106283}",20,3,10.949259622192898,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2039,False,"{'a': 0.9, 'e': 0.13015880462533663}",25,14,17.520259446127366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.9, 'e': 0.1300287108784259}",25,7,18.11852760010542,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2041,False,"{'a': 0.9, 'e': 0.12989874716023692}",20,4,25.014485562995304,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.9, 'e': 0.1297689133408058}",20,7,22.94480624487424,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.9, 'e': 0.12963920929029896}",25,13,25.565719874789583,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.9, 'e': 0.12950963487901218}",30,11,30.143146896093903,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.9, 'e': 0.12938018997737108}",25,8,5.130437342034295,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2046,False,"{'a': 0.9, 'e': 0.12925087445593067}",20,14,13.409700279446186,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.9, 'e': 0.12912168818537556}",25,11,17.019171784836335,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.9, 'e': 0.1289926310365194}",20,13,7.894782070201696,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.9, 'e': 0.12886370288030502}",20,11,12.970805617254973,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.9, 'e': 0.12873490358780423}",20,6,27.175701658211818,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.9, 'e': 0.12860623303021773}",30,14,30.637745883942742,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.9, 'e': 0.12847769107887502}",20,10,-6.323881908721782,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2053,False,"{'a': 0.9, 'e': 0.12834927760523412}",20,14,12.382724373605617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.9, 'e': 0.1282209924808815}",20,6,23.45637541628378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.9, 'e': 0.12809283557753198}",25,11,29.695626039585406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.9, 'e': 0.1279648067670288}",25,5,29.054189858933576,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.9, 'e': 0.12783690592134303}",20,11,12.744205950612992,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.9, 'e': 0.12770913291257383}",25,15,6.626381029828303,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2059,False,"{'a': 0.9, 'e': 0.12758148761294813}",20,16,8.9343344842549,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.9, 'e': 0.12745396989482075}",20,0,27.340148712734276,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2061,False,"{'a': 0.9, 'e': 0.12732657963067387}",25,9,31.485485037877716,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.9, 'e': 0.1271993166931172}",20,10,17.13089141742814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.9, 'e': 0.12707218095488781}",25,18,12.391598019777422,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.9, 'e': 0.12694517228885002}",20,0,31.938696481664067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2065,False,"{'a': 0.9, 'e': 0.1268182905679951}",20,12,12.944977160602228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.9, 'e': 0.1266915356654413}",20,12,13.280294535698395,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.9, 'e': 0.12656490745443366}",20,9,0.45298073033453634,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2068,False,"{'a': 0.9, 'e': 0.1264384058083441}",30,18,25.280602458994288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.9, 'e': 0.12631203060067087}",35,23,11.477892030050233,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2070,False,"{'a': 0.9, 'e': 0.12618578170503877}",20,0,-8.48771227862338,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2071,False,"{'a': 0.9, 'e': 0.12605965899519883}",25,13,3.8142375843338803,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2072,False,"{'a': 0.9, 'e': 0.12593366234502845}",25,5,28.350436842315705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.9, 'e': 0.12580779162853092}",20,9,20.572211697728772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.9, 'e': 0.1256820467198355}",25,17,6.526707471795272,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.9, 'e': 0.1255564274931972}",20,13,4.115017540025761,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2076,False,"{'a': 0.9, 'e': 0.12543093382299692}",20,10,17.9565965917191,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.9, 'e': 0.12530556558374092}",35,13,1.0543914490921915,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
2078,False,"{'a': 0.9, 'e': 0.12518032265006093}",30,17,25.567527324084505,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.9, 'e': 0.12505520489671398}",25,6,36.11458892070358,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.9, 'e': 0.12493021219858241}",20,9,23.733261417595664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.9, 'e': 0.12480534443067345}",25,1,33.15007064589539,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.9, 'e': 0.12468060146811931}",20,0,-8.202799900289191,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
2083,False,"{'a': 0.9, 'e': 0.12455598318617699}",20,13,11.591981720833582,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.9, 'e': 0.12443148946022826}",20,10,16.635925019023087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.9, 'e': 0.12430712016577938}",20,14,8.339398196476385,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.9, 'e': 0.12418287517846102}",35,21,25.69280087106419,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.9, 'e': 0.12405875437402814}",20,11,-23.5521725960336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2088,False,"{'a': 0.9, 'e': 0.12393475762836002}",25,15,20.46811788982153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.9, 'e': 0.12381088481745986}",20,2,26.453599114922856,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.9, 'e': 0.12368713581745483}",20,4,10.657176468886773,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2091,False,"{'a': 0.9, 'e': 0.12356351050459588}",25,18,8.168010037374348,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.9, 'e': 0.12344000875525778}",20,0,22.85182632071664,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2093,False,"{'a': 0.9, 'e': 0.12331663044593871}",20,6,21.8749318131561,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.9, 'e': 0.12319337545326038}",25,15,18.58847356268063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.9, 'e': 0.12307024365396771}",20,9,7.225531959214173,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2096,False,"{'a': 0.9, 'e': 0.122947234924929}",25,16,16.339537034055194,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.9, 'e': 0.12282434914313546}",20,7,-44.337670292310584,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
2098,False,"{'a': 0.9, 'e': 0.1227015861857013}",25,9,6.021169074931972,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
2099,False,"{'a': 0.9, 'e': 0.1225789459298635}",20,12,14.76797469177867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.9, 'e': 0.1224564282529819}",20,0,33.667142571042845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2101,False,"{'a': 0.9, 'e': 0.12233403303253876}",20,5,15.329043456630226,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2102,False,"{'a': 0.9, 'e': 0.12221176014613884}",20,14,11.207223989438436,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.9, 'e': 0.1220896094715092}",20,9,-19.0642197375335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2104,False,"{'a': 0.9, 'e': 0.12196758088649925}",25,2,38.16346767568197,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.9, 'e': 0.12184567426908036}",30,8,31.2710644277864,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.9, 'e': 0.12172388949734589}",20,1,29.662714013706662,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.9, 'e': 0.121602226449511}",20,14,11.07036418943872,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.9, 'e': 0.12148068500391276}",20,6,19.88423167748347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.9, 'e': 0.12135926503900965}",25,4,33.51073445677285,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.9, 'e': 0.12123796643338168}",25,17,13.497433232363491,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.9, 'e': 0.1211167890657302}",30,13,30.225202955631563,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.9, 'e': 0.12099573281487792}",25,18,14.998993767757948,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.9, 'e': 0.12087479755976856}",35,13,17.98322253199056,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
2114,False,"{'a': 0.9, 'e': 0.12075398317946681}",30,16,15.523697676978452,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2115,False,"{'a': 0.9, 'e': 0.12063328955315826}",25,10,9.065609717222927,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2116,False,"{'a': 0.9, 'e': 0.12051271656014938}",25,8,11.169629854909896,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2117,False,"{'a': 0.9, 'e': 0.12039226407986708}",20,2,27.53457222503868,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.9, 'e': 0.12027193199185891}",20,10,6.7106285997625,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2119,False,"{'a': 0.9, 'e': 0.12015172017579269}",25,3,-2.536224041059134,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
2120,False,"{'a': 0.9, 'e': 0.12003162851145673}",20,4,29.943292842822125,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.9, 'e': 0.11991165687875927}",25,0,20.91115841010651,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
2122,False,"{'a': 0.9, 'e': 0.11979180515772868}",25,0,38.722920174308314,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2123,False,"{'a': 0.9, 'e': 0.11967207322851317}",25,15,22.057125982632257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.9, 'e': 0.11955246097138093}",25,8,25.80424405574008,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.9, 'e': 0.11943296826671962}",30,13,15.31782307476486,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2126,False,"{'a': 0.9, 'e': 0.11931359499503652}",25,11,24.971366050991936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.9, 'e': 0.11919434103695832}",30,12,22.587850478818094,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2128,False,"{'a': 0.9, 'e': 0.11907520627323114}",25,14,20.02025040690437,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.9, 'e': 0.11895619058472015}",25,18,14.434486484064347,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.9, 'e': 0.11883729385240965}",20,6,15.97798367873478,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.9, 'e': 0.11871851595740286}",20,9,20.94510649352516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.9, 'e': 0.11859985678092198}",25,8,23.309221631187018,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.9, 'e': 0.11848131620430775}",20,8,-31.841726539138463,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
2134,False,"{'a': 0.9, 'e': 0.11836289410901962}",25,11,-28.43455363414869,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2135,False,"{'a': 0.9, 'e': 0.1182445903766354}",30,4,34.42351920848357,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.9, 'e': 0.11812640488885146}",30,14,31.971312741646035,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.9, 'e': 0.11800833752748224}",30,13,19.047178687874972,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2138,False,"{'a': 0.9, 'e': 0.1178903881744604}",25,16,13.955673495809332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.9, 'e': 0.1177725567118365}",25,8,22.77715900868104,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.9, 'e': 0.11765484302177918}",30,0,55.44397658752173,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.9, 'e': 0.11753724698657468}",25,15,16.769903258063056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.9, 'e': 0.11741976848862698}",20,6,9.949635235637707,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2143,False,"{'a': 0.9, 'e': 0.11730240741045748}",20,14,13.631170731330325,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.9, 'e': 0.11718516363470523}",20,4,18.071311782040357,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2145,False,"{'a': 0.9, 'e': 0.11706803704412637}",35,21,17.94568099276258,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2146,False,"{'a': 0.9, 'e': 0.11695102752159432}",25,8,16.495186864943687,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2147,False,"{'a': 0.9, 'e': 0.11683413495009948}",20,1,9.382083424426112,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
2148,False,"{'a': 0.9, 'e': 0.11671735921274938}",35,8,44.074806220898736,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.9, 'e': 0.11660070019276822}",20,10,8.222373993767539,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
